imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8,imf9,imf10,imf11,res,Temperature,humidity,Liquid,Wind Speed,holiday,power
-13.04637891,-84.84238759,-106.7282163,9.781667801,13.64237124,34.55696101,-3.58709506,14.43069431,-4.767807699,-34.64106345,-26.40765977,1133.040314,22.34734497,0.016161187,0.043655396,11.2041452,0,931.4314
-6.263932378,-45.23316069,-52.61373339,15.38724098,12.15897927,31.90159065,-3.295554467,14.50091695,-4.790740848,-34.64744245,-26.4093986,1133.040935,23.38994751,0.01657417,0.055023193,13.61101994,0,1033.7357
14.9945619,26.87272321,5.093967492,21.03925138,10.56349928,29.20878559,-3.002669037,14.57127247,-4.813616613,-34.65379561,-26.41113574,1133.041556,25.1774231,0.017199926,0.058135986,15.66463087,0,1186.5044
-5.321036746,78.5762017,60.80758196,26.63078291,8.872092197,26.48036629,-2.708497433,14.64176154,-4.836434841,-34.66012291,-26.41287118,1133.042177,26.88430176,0.017131323,0.062561035,18.89311594,0,1275.112
15.59368698,82.1416564,108.9398056,32.05491949,7.100918972,23.71815316,-2.413098317,14.71238482,-4.85919538,-34.66642436,-26.41460493,1133.042798,27.99312744,0.017016968,0.058288574,19.90303089,0,1348.951
8.035589377,69.62595808,144.832904,37.20474504,5.266140548,20.92396666,-2.116530355,14.78314297,-4.88189808,-34.67269993,-26.41633697,1133.043419,28.78597412,0.017047549,0.055099487,19.89994307,0,1365.6284
-25.35534817,57.62489058,167.6676044,41.97334347,3.383917866,18.09962721,-1.81885221,14.85403665,-4.904542787,-34.67894963,-26.41806732,1133.04404,29.2973877,0.017053923,0.044006348,19.66726157,0,1343.4717
1.686921351,48.4717294,178.0485768,46.25426827,1.469942305,15.24695525,-1.520122544,14.92506653,-4.92712935,-34.68517344,-26.41979597,1133.044661,29.52895508,0.01696168,0.04664612,19.49540767,0,1371.5959
32.80207348,31.72309041,176.8539766,49.94739699,-0.461973009,12.36777122,-1.220400022,14.99623326,-4.949657617,-34.69137137,-26.42152292,1133.045283,29.40715942,0.016869716,0.046218872,19.2566555,0,1383.9909
30.11813933,-3.073318348,165.3618055,52.97958253,-2.398484516,9.463895552,-0.919743308,15.06753752,-4.972127436,-34.69754339,-26.42324818,1133.045905,28.98504028,0.016800638,0.034713745,18.73823046,0,1333.5524
16.77666253,-45.09457871,144.9139067,55.31767593,-4.326910726,6.537148686,-0.618211064,15.13897995,-4.994538655,-34.70368951,-26.42497173,1133.046527,28.16704712,0.016777428,0.030891418,17.55683625,0,1255.568
-39.72775301,-71.18603277,116.8434006,56.94030514,-6.237624516,3.589351057,-0.315861954,15.21056123,-5.016891122,-34.70980972,-26.42669358,1133.047149,26.78035889,0.016716093,0.041534424,15.44123894,0,1142.0101
38.05647647,-64.13713069,82.20413602,57.8281128,-8.123013434,0.622323102,-0.012754642,15.28228201,-5.039184686,-34.71590401,-26.42841374,1133.047771,25.14525757,0.016494777,0.04660034,13.84910224,0,1188.5847
35.60936496,-33.10328541,41.51789417,57.96047509,-9.974198607,-2.362114744,0.291052208,15.35414296,-5.061419194,-34.72197237,-26.43013219,1133.048393,24.4805542,0.016342046,0.033843994,14.2506782,0,1172.1282
12.33461585,3.92660491,-2.544047834,57.31406116,-11.77959408,-5.362142044,0.595499934,15.42614474,-5.083594494,-34.72801479,-26.43184894,1133.049016,24.14876709,0.01622757,0.024803162,14.40517723,0,1136.7167
7.567598397,33.50216759,-46.43670424,55.86458087,-13.52665465,-8.375938362,0.900529871,15.49828802,-5.105710436,-34.73403127,-26.43356399,1133.049638,23.8961731,0.016044488,0.020004272,14.30074709,0,1111.7702
-6.316939832,51.93059848,-86.82853612,53.58764812,-15.20273914,-11.40168326,1.206083355,15.57057344,-5.127766865,-34.74002181,-26.43527734,1133.050261,23.63344727,0.015846094,0.01941681,13.96299812,0,1069.2922
-24.89703955,60.41987784,-120.6619007,50.45887612,-16.79520568,-14.4375563,1.512101725,15.64300168,-5.149763632,-34.74598638,-26.43698899,1133.050884,23.32973633,0.015708568,0.020652771,13.15522354,0,1017.9603
-28.92776791,56.71804974,-145.4203926,46.45387808,-18.2914124,-17.48173706,1.818526315,15.7155734,-5.171700584,-34.75192499,-26.43869894,1133.051507,23.08248291,0.015628155,0.02179718,12.74290355,1,977.2739
-22.8496415,40.59668735,-160.049986,41.54826722,-19.67871744,-20.53240508,2.125298463,15.78828925,-5.193577568,-34.75783763,-26.44040718,1133.05213,22.97597656,0.015578357,0.02117157,13.29401368,1,943.6081
-11.76448965,17.66788455,-164.9498633,35.71765675,-20.94447894,-23.58773994,2.432359504,15.86114991,-5.215394433,-34.76372429,-26.44211373,1133.052754,22.86412964,0.01557448,0.020439148,13.76935272,1,917.064
-0.811972685,-7.958148765,-160.8288187,28.95348706,-22.07605502,-26.6459212,2.739650775,15.93415603,-5.237151028,-34.76958496,-26.44381857,1133.053377,22.8097168,0.015601344,0.023963928,13.77962886,1,895.9092
11.47426058,-31.91651422,-148.4735356,21.3250875,-23.06080381,-29.70512842,3.047113613,16.00730827,-5.2588472,-34.77541964,-26.4455217,1133.054001,22.85537109,0.015639773,0.034744263,13.64843733,1,885.272
20.73320156,-49.48455369,-128.7448454,12.97593528,-23.88608347,-32.76354117,3.354689354,16.08060731,-5.280482797,-34.78122832,-26.44722314,1133.054624,22.96618042,0.01566295,0.04460144,13.61770888,1,884.8111
-6.200405584,-54.19269849,-103.0838227,4.064087822,-24.53925211,-35.81933901,3.662319335,16.15405379,-5.302057667,-34.78701099,-26.44892287,1133.055248,23.07961426,0.01566316,0.046951294,13.35105611,1,866.5622
-18.39997449,-41.55039027,-74.58057401,-5.252397462,-25.00766787,-38.8707015,3.969944892,16.22764838,-5.323571659,-34.79276764,-26.45062089,1133.055873,24.01973877,0.01594543,0.04232788,14.73377844,1,883.0248
7.168767592,-14.19197798,-44.43638511,-14.81546316,-25.27868889,-41.91580822,4.277507361,16.30139174,-5.34502462,-34.79849828,-26.45231721,1133.056497,25.4821106,0.016472397,0.02974701,16.69809741,1,953.57
9.290660294,18.28400147,-13.23892056,-24.46705187,-25.33996698,-44.95254502,4.584948079,16.37528454,-5.3664164,-34.80420287,-26.45401183,1133.057121,26.89168701,0.016739765,0.024383545,18.94129357,1,1006.9689
15.58605293,43.46850149,18.42415503,-34.04910617,-25.18052541,-47.97742636,4.892208382,16.44932744,-5.387746844,-34.80988144,-26.45570474,1133.057746,27.95144043,0.016694065,0.014636993,19.7979231,1,1058.0176
12.31460835,56.84046195,49.96517708,-43.40356866,-24.79055956,-50.98579455,5.199229608,16.5235211,-5.409015803,-34.81553395,-26.45739595,1133.05837,28.78927002,0.016800886,0.005409241,19.61914179,1,1088.0395
-12.0326599,54.34647378,80.58597926,-52.37238192,-24.16082776,-53.97242895,5.505953091,16.59786618,-5.430223123,-34.82116041,-26.45908545,1133.058995,29.35686646,0.016922953,0.002531052,19.04498917,1,1080.8465
-16.62106342,33.61350207,108.6488462,-60.79748854,-23.28217993,-56.93201734,5.812320169,16.67236334,-5.451368654,-34.82676082,-26.46077324,1133.05962,29.65603027,0.01695348,0.001589775,18.18863831,1,1073.435
5.639723246,-1.558554952,132.3153923,-68.52083112,-22.14546597,-59.85924753,6.118272178,16.74701324,-5.472452243,-34.83233515,-26.46245933,1133.060245,29.57396851,0.016945805,0.001999855,17.30852623,1,1075.0293
16.71385942,-37.4774908,149.7496899,-75.38435224,-20.74153578,-62.74880729,6.423750455,16.82181655,-5.493473737,-34.83788341,-26.46414371,1133.060871,29.13253174,0.016884929,0.003980637,16.50106672,1,1059.6223
7.638081936,-64.56787652,159.1158114,-81.22999448,-19.06123929,-65.59538442,6.728696336,16.89677394,-5.514432986,-34.84340559,-26.46582639,1133.061496,28.33010254,0.016778197,0.006202698,15.24191181,1,1026.1627
-19.69850573,-60.66271531,158.9523941,-85.91959988,-17.09542639,-68.39366671,7.033051157,16.97188605,-5.535329838,-34.84890168,-26.46750736,1133.062122,26.95217285,0.016839191,0.010292053,12.84579789,1,997.3978
4.355287794,-14.26261738,149.5177586,-89.39367476,-14.83494699,-71.13834194,7.336756255,17.04715355,-5.55616414,-34.85437167,-26.46918662,1133.062747,25.19960938,0.016800903,0.026573181,10.31782513,1,1054.8104
17.97942397,42.33864372,132.3304845,-91.60786724,-12.27169751,-73.82407529,7.639752967,17.12257711,-5.57693574,-34.85981556,-26.47086417,1133.063373,24.5793396,0.016732508,0.046707153,10.48612111,1,1105.863
-8.304282378,72.05058411,109.1305751,-92.50903474,-9.405522109,-76.4454414,7.941982628,17.19815739,-5.597644487,-34.86523333,-26.47254001,1133.063999,24.25151978,0.01668658,0.04902649,10.5216507,1,1085.7856
-6.462241738,71.80793372,81.627445,-92.02208548,-6.258236817,-78.99699229,8.243386575,17.27389505,-5.618290229,-34.87062499,-26.47421415,1133.064625,24.00124512,0.016648522,0.06466675,10.26356478,1,1061.3146
9.129699156,55.72025147,51.44261604,-90.04465185,-2.878933455,-81.47327999,8.543906146,17.34979075,-5.638872813,-34.87599052,-26.47588658,1133.065252,23.82790527,0.016587975,0.08227539,10.55385706,1,1033.8639
6.27736932,40.61146393,20.30486676,-86.46848775,0.677417623,-83.86885651,8.843482675,17.42584515,-5.659392088,-34.88132992,-26.47755729,1133.065878,23.74190674,0.016527457,0.086883545,11.19261874,1,989.8507
6.261057876,23.60747627,-10.02256303,-81.18534704,4.355846066,-86.17827389,9.1420575,17.50205891,-5.679847903,-34.88664317,-26.4792263,1133.066505,23.66997681,0.016482096,0.07217407,11.89442607,0,949.5031
0.453388954,5.650658653,-37.77643353,-74.0869836,8.101381522,-88.39608414,9.439571957,17.5784327,-5.700240104,-34.89193028,-26.4808936,1133.067131,23.55462036,0.0164213,0.051376343,12.48562723,0,906.958
-12.30881523,-12.61961684,-61.19350494,-65.0651513,11.85905364,-90.51683929,9.735967383,17.65496718,-5.72056854,-34.89719123,-26.48255919,1133.067758,23.42971191,0.016337447,0.038711548,12.94957646,0,863.5135
-0.139993284,-35.63571729,-78.51053748,-54.01160403,15.57389207,-92.53509136,10.03118511,17.73166302,-5.74083306,-34.90242601,-26.48422307,1133.068385,23.30941162,0.016291706,0.028526306,13.09153326,0,848.4447
7.618504624,-57.74769825,-87.90848754,-40.87389947,19.19092645,-94.44539237,10.32516649,17.80852086,-5.761033511,-34.90763463,-26.48588524,1133.069013,23.30635986,0.01633737,0.016181946,13.05065017,0,839.8821
12.74065152,-73.04633296,-87.51398634,-25.87742594,22.65518644,-96.24229434,10.61785284,17.88554138,-5.781169741,-34.91281707,-26.4875457,1133.06964,23.35439453,0.01642159,0.009590149,12.84608798,0,847.1073
-12.39908032,-75.6551205,-76.6740604,-9.525049943,25.91170168,-97.9203493,10.9091855,17.96272524,-5.801241599,-34.91797332,-26.48920444,1133.070267,23.38991699,0.016499262,0.013561249,12.5691795,0,848.4718
-20.08818529,-56.63227131,-57.57579185,7.612895758,28.90550183,-99.47410928,11.19910581,18.04007309,-5.821248933,-34.92310338,-26.49086148,1133.070895,24.3958374,0.01677462,0.026794434,14.45076862,0,897.8229
17.42596139,-12.73372238,-34.08134284,24.96286568,31.58161652,-100.8981263,11.48755512,18.11758561,-5.84119159,-34.92820724,-26.4925168,1133.071523,25.90523682,0.017148905,0.023200989,16.51786093,0,1021.672
16.09657708,33.76600705,-10.32148576,41.95131436,33.88507541,-102.1869523,11.77447474,18.19526345,-5.861069419,-34.9332849,-26.49417041,1133.072151,27.28075562,0.017248616,0.017745972,18.50581455,0,1108.9439
7.225971112,62.15550575,9.573006969,58.00469631,35.76090815,-103.3351395,12.05980603,18.27310727,-5.880882268,-34.93833633,-26.49582231,1133.072779,28.33883057,0.017256718,0.011554718,19.33353266,0,1165.4756
-9.33054791,65.13301096,21.46761519,72.54946605,37.15414438,-104.3372397,12.34349031,18.35111774,-5.900629984,-34.94336155,-26.49747249,1133.073407,29.19375,0.017416839,0.008724213,19.44159761,0,1179.063
-12.36991141,48.27476155,22.59160689,85.01042837,38.00981376,-105.1878051,12.62546893,18.42929552,-5.920312417,-34.94836054,-26.49912096,1133.074035,29.76073608,0.017523553,0.006307602,19.04679582,0,1173.0899
1.020453897,20.4142214,15.71686901,94.7745394,38.27389724,-105.8823389,12.90568321,18.50764127,-5.939929414,-34.95333329,-26.50076772,1133.074664,29.98562012,0.017470237,0.004575729,18.32658456,0,1161.4116
2.597273591,-4.406527405,5.09155281,101.1296204,37.89619963,-106.4201684,13.1840745,18.58615566,-5.959480823,-34.95827979,-26.50241276,1133.075293,29.91021118,0.017417142,0.008750916,17.38591483,0,1133.3133
2.663332314,-28.16196182,-5.102024043,103.4293263,36.82755136,-106.8016463,13.46058413,18.66483934,-5.978966492,-34.96320004,-26.50405609,1133.075921,29.57412109,0.017379398,0.013748169,16.30245768,0,1100.6097
12.78627374,-46.51941785,-10.65689542,100.9829493,35.03851553,-107.0271462,13.73515561,18.74369297,-5.998386269,-34.96809404,-26.50569771,1133.07655,28.76925049,0.017395042,0.011981964,14.68390752,0,1082.6875
-17.47665401,-39.73066913,-8.517333716,93.24709727,32.57851155,-107.0970503,14.00774108,18.82271722,-6.017740004,-34.97296177,-26.50733761,1133.077179,27.42965088,0.017516796,0.011676788,12.06980318,0,1051.4135
-12.94185307,0.191019129,-0.263873602,80.64446783,29.51667293,-107.0117409,14.27829276,18.90191276,-6.037027542,-34.97780322,-26.5089758,1133.077809,25.64040527,0.017370742,0.019882202,9.768694049,0,1088.8689
15.43267461,35.23711187,11.4235011,63.97137758,25.92213318,-106.7715921,14.54675483,18.98128024,-6.056248733,-34.98261839,-26.51061227,1133.078438,24.93996582,0.017173024,0.017860413,10.65048019,0,1144.2722
-10.75385205,30.5790181,23.37484888,44.1816358,21.86402581,-106.3769762,14.81306943,19.06082032,-6.075403425,-34.98740728,-26.51224702,1133.079068,24.50731812,0.017051285,0.02368927,11.05024861,0,1102.2466
-6.146707525,5.660401832,31.09247471,22.2647437,17.41148432,-105.8282654,15.07717875,19.14053367,-6.094491466,-34.99216987,-26.51388006,1133.079697,24.22142944,0.016898239,0.036712646,11.32017821,0,1064.151
7.025810752,-13.94561528,30.62390851,-0.769157159,12.63364222,-105.1258318,15.33902493,19.22042094,-6.113512704,-34.99690615,-26.51551138,1133.080327,23.96120605,0.016768247,0.031539917,11.4353765,0,1030.4566
-10.18080805,-10.02439807,19.9774963,-23.83614138,7.599633015,-104.2700478,15.59855014,19.30048281,-6.132466987,-35.00161613,-26.51714099,1133.080957,23.7361084,0.016692039,0.025863647,11.32559017,0,979.5945
4.026956686,-5.560330649,4.180213882,-45.82912557,2.378590218,-103.2612855,15.85569654,19.38071993,-6.151354162,-35.00629978,-26.51876888,1133.081587,23.60643921,0.016700033,0.023010254,11.38291514,0,956.5766
8.762521805,-2.71669763,-12.01855012,-65.63973488,-2.960352669,-102.0999171,16.1104063,19.46113297,-6.170174079,-35.01095711,-26.52039505,1133.082218,23.53624878,0.016708024,0.026634216,11.48224008,0,924.2795
-0.834294439,7.252757142,-28.92754927,-82.15959443,-8.348062137,-100.7863148,16.36262157,19.54172258,-6.188926585,-35.01558811,-26.52201951,1133.082848,23.47210083,0.016746262,0.018577576,11.43588448,0,887.4576
-8.788923749,17.7884494,-44.28914673,-94.28032936,-13.71540468,-99.3208508,16.61228452,19.62248943,-6.207611529,-35.02019277,-26.52364224,1133.083479,23.42971191,0.016799849,0.019599915,11.25151656,0,858.9606
-3.513450776,21.74049393,-55.0188518,-100.8935648,-18.99324679,-97.70389737,16.85933731,19.70343418,-6.226228758,-35.02477108,-26.52526326,1133.084109,23.41182861,0.016792566,0.025871277,10.98662231,0,847.4881
9.164824703,11.51109183,-59.15654493,-100.8905178,-24.11286311,-95.93582669,17.10372209,19.7845575,-6.24477812,-35.02932304,-26.52688256,1133.08474,23.33248291,0.01673961,0.029014587,10.58482528,0,842.7522
-8.058798387,-14.62558854,-55.95014016,-93.39031245,-29.00805344,-94.01701096,17.34538104,19.86586004,-6.263259464,-35.03384864,-26.52850014,1133.085371,23.31231079,0.016725052,0.028335571,10.27637333,0,807.4211
-7.803896333,-33.29926216,-44.23026969,-78.68771789,-33.61659608,-91.94782238,17.58425632,19.94734246,-6.281672638,-35.03834786,-26.530116,1133.086002,24.65728149,0.017175978,0.026275635,12.75901443,0,813.1819
7.152822954,-26.04342667,-24.42534396,-58.338618,-37.87716189,-89.72863318,17.82029008,20.02900544,-6.30001749,-35.04282071,-26.53173014,1133.086634,26.40749512,0.017662376,0.025421143,14.87422922,0,873.801
-5.289320885,1.834794723,-1.333881658,-34.15679043,-41.72842173,-87.35981554,18.05342449,20.11084962,-6.318293867,-35.04726717,-26.53334257,1133.087265,27.86513672,0.017859574,0.014579773,16.22224501,0,935.3192
-1.366623511,25.43547561,19.20211703,-7.956012824,-45.10904647,-84.84174169,18.2836017,20.19287568,-6.336501618,-35.05168725,-26.53495327,1133.087897,29.04458008,0.017996935,0.008396149,16.0317411,0,1009.0054
10.71756502,36.07634395,31.34065193,18.44993715,-47.9571625,-82.17532831,18.51076389,20.27508427,-6.354640592,-35.05608092,-26.53656225,1133.088528,29.9531189,0.018112654,0.005369186,15.52952603,0,1070.3791
-10.66741214,32.44159542,30.94273975,43.24830409,-50.20871823,-79.36367007,18.73485322,20.35747606,-6.372710635,-35.06044819,-26.53816951,1133.08916,30.565271,0.018228667,0.004217148,14.9904263,0,1070.603
-8.045991679,19.44203063,20.79584372,64.67516089,-51.7991176,-76.41040609,18.95581183,20.44005171,-6.390711597,-35.06478904,-26.53977505,1133.089792,30.84645996,0.01832182,0.004547119,14.51132467,0,1073.1479
-4.228337008,2.4418219,5.871394172,81.15916843,-52.66376454,-73.31917553,19.17358191,20.52281188,-6.408643325,-35.06910347,-26.54137887,1133.090424,30.76751099,0.018299388,0.006614685,14.2546256,0,1064.0288
14.30280222,-18.45796118,-8.696654847,91.2697528,-52.73784343,-70.09383707,19.3881056,20.60575723,-6.426505667,-35.07339148,-26.54298097,1133.091057,30.33779297,0.01813193,0.01039505,14.13967767,0,1060.6283
2.391116674,-33.95953195,-17.93328212,93.77131556,-51.95527073,-66.73951734,19.59932507,20.68888842,-6.444298472,-35.07765305,-26.54458134,1133.091689,29.44753418,0.018010676,0.010791779,13.80340932,0,1030.8882
-16.15443925,-30.83186772,-17.35508456,87.79089943,-50.2742071,-63.26312155,19.80718249,20.77220612,-6.462021588,-35.08188817,-26.54618,1133.092322,28.01213989,0.018003855,0.015422821,12.30343989,0,1015.4938
10.79101132,-3.956610762,-5.50638214,73.99670391,-47.7565147,-59.67194466,20.01162001,20.85571099,-6.479674862,-35.08609685,-26.54777693,1133.092955,26.14135132,0.017783603,0.020355225,10.46569027,0,1073.743
15.55492696,24.13024815,13.64800905,54.46581421,-44.49007847,-55.97328162,20.2125798,20.93940369,-6.497258143,-35.09027906,-26.54937213,1133.093588,25.37090454,0.017654207,0.020080566,10.98668193,0,1113.4443
12.18768805,29.98295476,34.89965551,31.54827463,-40.56278337,-52.17442741,20.41000401,21.02328489,-6.514771279,-35.09443481,-26.55096562,1133.094221,24.94100342,0.017562555,0.02420044,10.98610706,0,1122.2487
1.141733357,12.43678341,52.20993679,7.594129478,-36.06251435,-48.28267698,20.60383481,21.10735524,-6.532214117,-35.09856409,-26.55255738,1133.094854,24.65499268,0.017502194,0.021774292,10.57674832,0,1095.6601
-12.75515182,-13.11645371,56.47631843,-15.28314738,-31.07715636,-44.3053253,20.79401437,21.1916154,-6.549586507,-35.10266689,-26.55414742,1133.095487,24.43688354,0.017449148,0.01915741,10.05597136,0,1046.8138
-5.980984467,-27.6868487,39.37014693,-35.96875642,-25.69459436,-40.24966733,20.98048483,21.27606604,-6.566888296,-35.1067432,-26.55573573,1133.096121,24.22005615,0.01741078,0.018844604,9.283263942,0,1010.9126
